NODE_ID,ARS_ID,정류소명,X좌표,Y좌표,정류소타입,geometry,그늘막존재,총버스운행횟수,정류소타입_정규화,운행횟수_정규화,시설물유무추정,65세_이상_인구수,정류장_ID,해당시간 운행횟수,해당시간 운행횟수 월별,최대승차인원,최대승차시간,승차인원/운행,정규화,노인인구 정규화,승차인원 정규화,우선순위
112900110,13523,미성아파트,126.9344643,37.59328945,마을버스,"POLYGON ((126.93457755982037 37.59328999348604, 126.93457708123452 37.59328115650602, 126.93457551640198 37.59327239940509, 126.93457288039329 37.593263806518856, 126.93456919859507 37.59325546060148, 126.93456450646529 37.593247442028584, 126.93455884919202 37.5932398280233, 126.93455228125804 37.59323269191256, 126.9345448659163 37.59322610242083, 126.93453667458063 37.59322012300838, 126.934527786138 37.59321481126006, 126.93451828618895 37.593210218330796, 126.93450826622293 37.593206388452835, 126.93449782273753 37.593203358509896, 126.93448705630887 37.593201157681875, 126.9344760706232 37.59319980716389, 126.93446497147838 37.593199319962096, 126.9344538657648 37.593199700768494, 126.93444286043615 37.59320094591576, 126.93443206147944 37.59320304341244, 126.9344215728942 37.59320597305856, 126.93441149569088 37.59320970664015, 126.93440192691823 37.59321420820088, 126.93439295872855 37.59321943438838, 126.93438467749033 37.59322533487177, 126.93437716295635 37.593231852826285, 126.93437048749573 37.593238925480655, 126.93436471539687 37.59324648472146, 126.93435990224843 37.59325445774925, 126.93435609440391 37.5932627677795, 126.93435332853522 37.5932713347822, 126.93435163127951 37.59328007625247, 126.93435101898267 37.59328890800526, 126.93435149754183 37.593297744985975, 126.93435306234856 37.59330650208963, 126.93435569833333 37.59331509498052, 126.93435938011051 37.59332344090431, 126.93436407222283 37.59333145948511, 126.93436972948295 37.59333907349949, 126.9343762974086 37.59334620962022, 126.9343837127471 37.59335279912239, 126.93439190408483 37.593358778545344, 126.93440079253462 37.593364090303815, 126.9344102924958 37.59336868324252, 126.93442031247831 37.593372513128834, 126.93443075598407 37.5933755430787, 126.93444152243607 37.59337774391197, 126.93445250814716 37.59337909443335, 126.9344636073186 37.59337958163652, 126.93447471305889 37.59337920082941, 126.93448571841333 37.59337795567944, 126.93449651739392 37.593375858178106, 126.93450700600026 37.59337292852558, 126.93451708322101 37.59336919493607, 126.93452665200681 37.593364693366226, 126.93453562020481 37.593359467168774, 126.93454390144626 37.593353566674956, 126.9345514159782 37.59334704870993, 126.93455809143165 37.59333997604539, 126.9345638635184 37.59333241679515, 126.93456867665033 37.59332444375902, 126.93457248447451 37.59331613372182, 126.93457525031987 37.59330756671387, 126.93457694755013 37.593298825240204, 126.93457755982037 37.59328999348604))",FALSE,1005,0.1,0.045800483,0.062060338,3414,112900110,7,140,1732,11,12.37142857,0.289116137,0.325920525,0.208400646,0.403867292
111900102,12500,대성중.고등학교,126.9113648,37.62224184,마을버스,"POLYGON ((126.91147813207283 37.62224240622153, 126.911477656081 37.62223356921241, 126.91147609339905 37.62222481186563, 126.9114734590768 37.62221621851916, 126.9114697784846 37.6222078719316, 126.91146508706882 37.62219985248504, 126.91145943001065 37.62219223741102, 126.91145286179079 37.62218510004671, 126.91144544566498 37.62217850912874, 126.91143725305457 37.622172528131046, 126.91142836285884 37.62216721465379, 126.91141886069515 37.62216261986852, 126.91140883807437 37.62215878802537, 126.91139839151954 37.62215575602697, 126.91138762163644 37.622153553073026, 126.91137663214457 37.6221522003791, 126.91136552887838 37.622151710972354, 126.91135441876801 37.62215208956601, 126.91134340880953 37.622153332513996, 126.91133260503445 37.622155427846096, 126.91132211148873 37.622158355383185, 126.91131202923061 37.62216208693157, 126.91130245535753 37.62216658655453, 126.91129348207089 37.62217181091833, 126.91128519578824 37.622177709709675, 126.91127767631099 37.622184226120105, 126.91127099605583 37.622191297393194, 126.91126521935738 37.62219885542885, 126.91126040184854 37.62220682743918, 126.91125658992483 37.622215136649515, 126.91125382029743 37.622223703037704, 126.91125211963973 37.62223244410483, 126.91125150433034 37.62224127566968, 126.9112519802954 37.622250112679474, 126.91125354295153 37.62225887002898, 126.91125617724981 37.62226746338007, 126.91125985782092 37.62227580997404, 126.91126454921921 37.62228382942852, 126.91127020626419 37.62229144451166, 126.91127677447565 37.62229858188593, 126.91128419059824 37.62230517281435, 126.91129238321065 37.62231115382255, 126.91130127341356 37.62231646730998, 126.91131077558934 37.62232106210472, 126.91132079822668 37.62232489395625, 126.91133124480184 37.62232792596159, 126.9113420147083 37.622330128920815, 126.91135300422566 37.622331481618126, 126.91136410751847 37.62233197102627, 126.91137521765557 37.62233159243195, 126.91138622763991 37.622330349481246, 126.91139703143891 37.622328254144485, 126.91140752500574 37.622325326601, 126.91141760728136 37.62232159504469, 126.91142718116764 37.622317095412626, 126.91143615446266 37.62231187103884, 126.91144444074855 37.622305972237065, 126.91145196022379 37.622299455816126, 126.91145864047176 37.622292384532855, 126.91146441715813 37.62228482648775, 126.91146923465044 37.62227685446905, 126.9114730465538 37.62226854525176, 126.91147581615783 37.62225997885829, 126.91147751679007 37.622251237787765, 126.91147813207283 37.62224240622153))",FALSE,498,0.1,0.022695165,0.045886615,4934,111900102,4,80,796,14,9.95,0.219223553,0.510633127,0.092084006,0.400912049
116900025,17582,개봉중학교,126.8429598,37.50229993,마을버스,"POLYGON ((126.84307295208846 37.50230056140714, 126.84307248473698 37.502291724024936, 126.84307093237433 37.50228296569244, 126.84306830995108 37.50227437075714, 126.84306464272285 37.5022660219929, 126.84305996600744 37.502257999802794, 126.84305432484436 37.5022503814448, 126.84304777356134 37.502243240287704, 126.84304037525091 37.50223664510464, 126.84303220116288 37.50223065941066, 126.84302333001816 37.502225340851126, 126.84301384725066 37.50222074064652, 126.8430038441844 37.50221690309921, 126.84299341715415 37.50221386516673, 126.84298266657763 37.50221165610594, 126.84297169598842 37.50221029719124, 126.84296061103898 37.502209801509665, 126.84294951848297 37.502210173834854, 126.84293852514743 37.50221141058114, 126.84292773690383 37.502213499838035, 126.84291725764847 37.50221642148489, 126.84290718830206 37.50222014738477, 126.84289762583762 37.5022246416553, 126.84288866234671 37.502229861014364, 126.84288038415256 37.50223575519681, 126.84287287097865 37.50224226743857, 126.84286619518097 37.502249335023365, 126.8428604210512 37.50225688988664, 126.84285560419754 37.502264859271065, 126.8428517910092 37.50227316642722, 126.84284901820948 37.50228173135277, 126.84284731250236 37.50229047156285, 126.84284669031504 37.50229930288452, 126.84284715763995 37.502308140267374, 126.84284870997689 37.50231689860253, 126.84285133237631 37.502325493542415, 126.8428549995835 37.502333842312986, 126.84285967628148 37.50234186451093, 126.84286531743135 37.502349482877996, 126.842871868706 37.50235662404501, 126.84287926701312 37.50236321923847, 126.84288744110307 37.50236920494292, 126.84289631225488 37.50237452351259, 126.84290579503433 37.502379123726634, 126.84291579811696 37.50238296128231, 126.84292622516739 37.50238599922174, 126.84293697576709 37.50238820828782, 126.84294794638157 37.50238956720595, 126.84295903135751 37.50239006288896, 126.84297012394012 37.50238969056313, 126.84298111730135 37.50238845381417, 126.8429919055688 37.5023863645527, 126.84300238484519 37.5023834428995, 126.84301245420906 37.50237971699178, 126.84302201668667 37.502375222712175, 126.84303098018596 37.5023700033432, 126.84303925838341 37.50236410915038, 126.8430467715554 37.502357596898136, 126.843053447346 37.50235052930319, 126.8430592214638 37.50234297443048, 126.84306403830108 37.50233500503771, 126.84306785146929 37.50232669787459, 126.84307062424581 37.50231813294375, 126.84307232992762 37.50230939273025, 126.84307295208846 37.50230056140714))",FALSE,869,0.1,0.039602607,0.057721825,4891,116900025,7,140,1163,12,8.307142857,0.171803806,0.505407704,0.137691065,0.399065832
119900108,20890,상도역5번출구,126.9489458,37.50357996,마을버스,"POLYGON ((126.94905895093186 37.50358048912076, 126.94905847107567 37.50357165205644, 126.9490569062889 37.50356289501613, 126.94905427164166 37.503554302334884, 126.94905059250739 37.50354595676486, 126.94904590431847 37.503537938678356, 126.94904025222498 37.5035303252938, 126.94903369065985 37.50352318993215, 126.94902628281466 37.503516601310686, 126.94901810003101 37.503510622881265, 126.94900922111363 37.5035053122193, 126.94899973157122 37.50350072046922, 126.94898972279304 37.503496891851945, 126.94897929116891 37.503493863239036, 126.94896853716075 37.5034916637976, 126.94895756433525 37.50349031470936, 126.94894647836631 37.50348982896676, 126.94893538601748 37.503490211247716, 126.94892439411379 37.50349145787068, 126.9489136085129 37.503493556830044, 126.94890313308571 37.50349648791171, 126.94889306871598 37.50350022288789, 126.94888351232889 37.50350472578881, 126.94887455595745 37.5035099532492, 126.94886628585628 37.50351585492594, 126.94885878167096 37.50352237398276, 126.9488521156709 37.50352944763776, 126.94884635205347 37.50353700776792, 126.94884154632557 37.50354498156517, 126.94883774476929 37.50355329223761, 126.94883498399592 37.503561859749034, 126.9488332905936 37.50357060158968, 126.94883268087109 37.50357943357091, 126.94883316070069 37.50358827063593, 126.9488347254618 37.50359702767895, 126.94883736008525 37.50360562036485, 126.94884103919854 37.50361396594127, 126.94884572737008 37.503621984035675, 126.9488513794505 37.503629597429295, 126.94885794100736 37.50363673280089, 126.94886534884938 37.50364332143276, 126.94887353163502 37.50364929987265, 126.94888241055958 37.503654610544736, 126.94889190011408 37.50365920230423, 126.94890190890871 37.50366303092983, 126.94891234055308 37.50366605954964, 126.94892309458446 37.50366825899631, 126.94893406743532 37.50366960808791, 126.94894515343074 37.50367009383188, 126.94895624580616 37.50366971155022, 126.94896723773553 37.50366846492453, 126.9489780233602 37.503666365960534, 126.94898849880836 37.503663434872465, 126.94899856319545 37.50365969988839, 126.94900811959563 37.50365519697839, 126.94901707597538 37.503649969508054, 126.94902534607972 37.50364406782093, 126.94903285026301 37.50363754875364, 126.94903951625587 37.5036304750885, 126.94904527986127 37.50362291494895, 126.94905008557267 37.50361494114338, 126.94905388710872 37.50360663046402, 126.94905664785884 37.50359806294737, 126.94905834123581 37.50358932110334, 126.94905895093186 37.50358048912076))",FALSE,2107,0.1,0.09602151,0.097215057,2749,119900108,22,440,3272,12,7.436363636,0.146669466,0.245108762,0.399776314,0.39843444
112900152,13926,북아현로입구,126.9564549,37.55817959,마을버스,"POLYGON ((126.95656813717339 37.55818010937033, 126.9565676561607 37.55817127240836, 126.95656608943264 37.55816251553249, 126.9565634520781 37.55815392307619, 126.95655976949655 37.55814557778946, 126.95655507715357 37.55813756004186, 126.95654942023927 37.5581299470486, 126.95654285323296 37.55812281212681, 126.95653543937867 37.55811622398956, 126.95652725007587 37.55811024608405, 126.95651836419205 37.55810493598063, 126.95650886730296 37.55810034481836, 126.95649885086871 37.55809651681249, 126.9564884113528 37.5580934888287, 126.95647764929315 37.55809129002804, 126.95646666833393 37.55808994158606, 126.95645557422746 37.558089456488986, 126.95644447381565 37.558089839408495, 126.95643347400114 37.55809108665693, 126.95642268071782 37.5580931862226, 126.95641219791052 37.55809611788562, 126.95640212653413 37.55809985341259, 126.95639256358126 37.55810435682842, 126.95638360114816 37.55810958476291, 126.95637532554787 37.558115486868324, 126.95636781647887 37.55812200630431, 126.95636114625766 37.5581290802853, 126.9563553791222 37.55813664068512, 126.95635057061332 37.558144614693134, 126.95634676703986 37.5581529255154, 126.95634400503259 37.558161493114255, 126.95634231119148 37.55817023497913, 126.95634170182952 37.5581790669211, 126.95634218281556 37.55818790388379, 126.95634374951787 37.55819666076239, 126.95634638684857 37.55820525322335, 126.95635006940908 37.55821359851649, 126.95635476173466 37.55822161627197, 126.95636041863588 37.55822922927436, 126.95636698563386 37.558236364206095, 126.95637439948497 37.55824295235377, 126.95638258878981 37.55824893026978, 126.95639147468086 37.55825424038334, 126.95640097158203 37.55825883155504, 126.95641098803281 37.55826265956924, 126.95642142756903 37.558265687559945, 126.956432189652 37.55826788636585, 126.9564431706366 37.55826923481119, 126.95645426476962 37.55826971990964, 126.95646536520809 37.558269336989405, 126.95647636504835 37.558268089738256, 126.95648715835551 37.55826599016792, 126.95649764118383 37.55826305849848, 126.95650771257762 37.55825932296361, 126.9565172755436 37.55825481953867, 126.956526237985 37.558249591594226, 126.9565345135885 37.55824368947838, 126.95654202265543 37.55823717003191, 126.95654869286945 37.55823009604078, 126.95655445999282 37.55822253563153, 126.95655926848515 37.558214561615195, 126.9565630720383 37.558206250786, 126.95656583402227 37.55819768318191, 126.95656752783799 37.55818894131368, 126.95656813717339 37.55818010937033))",FALSE,1658,0.1,0.075559404,0.082891583,3414,112900152,15,300,2481,14,8.27,0.170731707,0.325920525,0.301478812,0.398028385
120000231,21333,청림동현대아파트,126.959384,37.491948,일반차로,"POLYGON ((126.95949711768178 37.49194851758788, 126.95949663665245 37.49193968053954, 126.95949507087096 37.49193092361265, 126.95949243541696 37.49192233114116, 126.95948875567166 37.4919139858752, 126.95948406707336 37.491905968184156, 126.95947841477602 37.49189835528265, 126.95947185321457 37.49189122048697, 126.95946444558055 37.49188463250895, 126.95945626321357 37.491878654794256, 126.95944738491428 37.49187334491143, 126.95943789618543 37.49186875399738, 126.9594278884085 37.49186492626497, 126.95941745796361 37.491861898577255, 126.95940670530139 37.491859700092434, 126.95939573397547 37.491858351983, 126.95938464964539 37.49185786723197, 126.9593735590589 37.49185825050775, 126.95936256902404 37.49185949811917, 126.95935178538046 37.49186159805109, 126.95934131198025 37.49186453008009, 126.95933124968765 37.49186826596924, 126.9593216954078 37.49187276973996, 126.95931274115343 37.49187799801864, 126.9593044731588 37.49188390045423, 126.95929697104917 37.491890420203205, 126.95929030707396 37.491897494476945, 126.95928454541104 37.49190505514651, 126.95927974154853 37.49191302939862, 126.95927594175049 37.491921340437, 126.95927318261134 37.49192990822191, 126.95927149070341 37.491938650240975, 126.95927088232112 37.491947482303814, 126.95927136332385 37.49195631935286, 126.9592729290797 37.49196507628246, 126.95927556450994 37.49197366875862, 126.95927924423428 37.491982014030974, 126.95928393281524 37.49199003172991, 126.95928958509953 37.4919976446405, 126.95929614665269 37.492004779446106, 126.95930355428354 37.49201136743453, 126.95931173665255 37.492017345159674, 126.95932061495905 37.49202265505262, 126.95933010369997 37.49202724597608, 126.95934011149335 37.492031073716795, 126.95935054195847 37.492034101411406, 126.95936129464393 37.49203629990147, 126.95937226599519 37.49203764801425, 126.95938335035173 37.49203813276662, 126.95939444096479 37.492037749490166, 126.95940543102532 37.492036501876015, 126.95941621469262 37.492034401939435, 126.95942668811378 37.49203146990404, 126.95943675042373 37.492027734007, 126.95944630471664 37.492023230227176, 126.9594552589793 37.492018001938575, 126.9594635269771 37.49201209949259, 126.95947102908471 37.49200557973315, 126.95947769305269 37.491998505449295, 126.95948345470356 37.49199094477036, 126.95948825854961 37.491982970509916, 126.95949205832743 37.49197465946463, 126.95949481744334 37.49196609167448, 126.95949650932592 37.49195734965207, 126.95949711768178 37.49194851758788))",FALSE,1120,0.3,0.051041334,0.125728934,4128,120000231,8,160,1644,11,10.275,0.228604416,0.412686839,0.197464894,0.394416495
116900118,17967,구로디지털단지역,126.901828,37.48405757,마을버스,"POLYGON ((126.90194109425269 37.48405814699405, 126.90194062004507 37.48404930975744, 126.90193906114504 37.48404055211434, 126.90193643256602 37.4840319584056, 126.901932759623 37.484023611393305, 126.90192807768872 37.48401559146361, 126.90192243185305 37.48400797585274, 126.90191587648864 37.48400083790303, 126.90190847472736 37.48399424635673, 126.90190029785225 37.48398826469386, 126.9018914246111 37.48398295052097, 126.90188194045791 37.4839783550163, 126.90187193673013 37.483974522436895, 126.90186150976889 37.48397148969255, 126.9018507599912 37.48396928599009, 126.90183979092302 37.48396793255232, 126.90182870820205 37.48396744241352, 126.90181761856059 37.48396782029399, 126.90180662879757 37.48396906255455, 126.90179584475007 37.483971157231586, 126.901785370274 37.483974084152266, 126.90177530624398 37.483977815128846, 126.90176574958186 37.48398231423009, 126.90175679232337 37.483987538127344, 126.90174852073164 37.483993436511724, 126.90174101446662 37.48399995257877, 126.90173434581774 37.484007023575295, 126.90172857900788 37.484014581403905, 126.90172376957469 37.48402255327871, 126.90171996383587 37.484030862426316, 126.90171719844314 37.48403942882519, 126.90171550002898 37.48404816997631, 126.9017148849505 37.484057001697664, 126.90171535913153 37.484065838934946, 126.9017169180059 37.48407459658075, 126.90171954656114 37.48408319029409, 126.90172321948317 37.48409153731277, 126.90172790140006 37.484099557250325, 126.90173354722263 37.48410717287026, 126.90174010257871 37.48411431082988, 126.90174750433674 37.484120902386586, 126.90175568121384 37.484126884059904, 126.90176455446215 37.48413219824293, 126.90177403862731 37.484136793757024, 126.9017840423715 37.48414062634474, 126.90179446935294 37.48414365909602, 126.90180521915381 37.484145862803736, 126.90181618824731 37.4841472162449, 126.90182727099473 37.48414770638508, 126.90183836066275 37.484147328503944, 126.90184935045143 37.484146086240685, 126.90186013452272 37.484143991559044, 126.90187060901977 37.484141064632006, 126.90188067306717 37.484137333647546, 126.90189022974239 37.484132834537235, 126.90189918700923 37.484127610630075, 126.90190745860419 37.484121712235286, 126.90191496486722 37.484115196157795, 126.90192163350898 37.48410812515113, 126.90192740030686 37.48410056731311, 126.90193220972364 37.484092595429985, 126.90193601544225 37.48408428627544, 126.90193878081179 37.4840757198713, 126.90194047920065 37.4840669787168, 126.90194109425269 37.48405814699405))",FALSE,969,0.1,0.044159869,0.060911908,4891,116900118,7,140,1098,13,7.842857143,0.158402573,0.505407704,0.129613521,0.392654244
124900122,25528,고덕역1번출구,127.1533776,37.55550559,마을버스,"POLYGON ((127.1534908383581 37.555505924917085, 127.15349033409665 37.55549708862403, 127.1534887443536 37.5554883342294, 127.15348608443932 37.555479746042764, 127.15348237997067 37.55547140677299, 127.15347766662397 37.55546339673171, 127.15347198979158 37.55545579305988, 127.1534654041447 37.55544866898489, 127.1534579731068 37.55544209311533, 127.15344976824288 37.55543612878028, 127.15344086857024 37.555430833419386, 127.15343135979751 37.55542625802972, 127.15342133349917 37.55542244667465, 127.1534108862337 37.555419436059495, 127.15340011861372 37.555417255178035, 127.15338913433693 37.555415925033266, 127.15337803918757 37.55541545843514, 127.15336694001758 37.555415859877286, 127.15335594371768 37.55541712549357, 127.15334515618788 37.555419243095464, 127.15333468131765 37.55542219228937, 127.15332461998541 37.55542594467305, 127.15331506908703 37.555430464109094, 127.15330612060269 37.555435707072995, 127.15329786071109 37.555441623072305, 127.15329036895945 37.555448155132844, 127.15328371749747 37.55545524034746, 127.15327797038249 37.55546281048183, 127.1532731829625 37.55547079263152, 127.15326940134324 37.5554791099242, 127.15326666194406 37.555487682259894, 127.15326499114721 37.555496427082396, 127.15326440504376 37.55550526017433, 127.15326490927856 37.55551409646821, 127.15326649899595 37.5555228508657, 127.15326915888645 37.5555314390571, 127.15327286333421 37.555539778333376, 127.15327757666368 37.55554778838264, 127.15328325348314 37.55555539206363, 127.15328983912192 37.555562516148605, 127.15329727015684 37.555569092028605, 127.15330547502302 37.55557505637413, 127.15331437470303 37.55558035174514, 127.15332388348806 37.555584927144174, 127.1533339098031 37.55558873850749, 127.15334435708898 37.555591749129476, 127.15335512473236 37.55559393001607, 127.15336610903464 37.5555952601641, 127.15337720421057 37.55559572676344, 127.15338830340717 37.555595325320496, 127.15339929973275 37.55559405970137, 127.1534100872863 37.555591942094715, 127.15342056217743 37.55558899289429, 127.15343062352693 37.55558524050263, 127.15344017443823 37.555580721057424, 127.15344912293068 37.55557547808353, 127.15345738282527 37.55556956207379, 127.15346487457464 37.555563030002766, 127.15347152602921 37.555555944778035, 127.15347727313193 37.55554837463431, 127.15348206053523 37.555540392476374, 127.15348584213406 37.555532075176856, 127.15348858150982 37.555523502836024, 127.1534902522812 37.55551475801027, 127.1534908383581 37.555505924917085))",FALSE,413,0.1,0.018821492,0.043175044,5852,124900122,4,80,501,14,6.2625,0.112786838,0.622189817,0.055424382,0.391736469
119900253,20810,숭실대입구역2번출구,126.9535564,37.49619652,마을버스,"POLYGON ((126.95366957348014 37.49619704441781, 126.95366909311674 37.49618820735727, 126.95366752793407 37.49617945036409, 126.95366489300606 37.49617085777283, 126.95366121370888 37.4961625123348, 126.95365652547646 37.496154494421035, 126.95365087345927 37.49614688124831, 126.95364431208954 37.4961397461355, 126.95363690455694 37.49613315779751, 126.95362872220012 37.496127179683484, 126.95361984381961 37.49612186936577, 126.95361035491898 37.49611727798551, 126.95360034688134 37.496113449760045, 126.95358991608937 37.49611042155716, 126.95357916299693 37.49610822254002, 126.95356819116189 37.49610687388628, 126.95355710624868 37.49610638858415, 126.95354601501066 37.496106771307375, 126.95353502426211 37.49610801837008, 126.95352423984963 37.496110117762434, 126.95351376563261 37.496113049266214, 126.95350370248323 37.49611678464952, 126.95349414731486 37.496121287938685, 126.95348519214879 37.49612651576469, 126.95347692322805 37.496132417780885, 126.9534694201868 37.496138937147755, 126.95346275528351 37.49614601108039, 126.95345699270493 37.49615357145308, 126.95345218794799 37.49616154545548, 126.95344838728539 37.49616985629366, 126.95344562731985 37.49617842392985, 126.95344393463171 37.496187165853065, 126.95344332552281 37.496195997873876, 126.95344380585965 37.49620483493511, 126.95344537101664 37.496213591931024, 126.95344800592086 37.496222184526914, 126.95345168519707 37.49623052997134, 126.95345637341215 37.49623854789301, 126.95346202541629 37.49624616107482, 126.95346858677772 37.49625329619755, 126.95347599430715 37.49625988454595, 126.953484176666 37.496265862670434, 126.95349305505371 37.49627117299826, 126.95350254396637 37.49627576438793, 126.95351255202047 37.496279592621704, 126.95352298283272 37.49628262083149, 126.95353373594835 37.49628481985387, 126.95354470780872 37.49628616851098, 126.95355579274842 37.496286653814444, 126.95356688401303 37.49628627109055, 126.95357787478723 37.496285024025106, 126.9535886592235 37.4962829246281, 126.95359913346147 37.49627999311794, 126.95360919662821 37.496276257726734, 126.95361875180964 37.49627175442849, 126.95362770698401 37.49626652659254, 126.95363597590793 37.496260624565956, 126.9536434789471 37.49625410518862, 126.95365014384323 37.49624703124587, 126.95365590640975 37.49623947086377, 126.95366071115023 37.496231496853056, 126.9536645117926 37.496223186007974, 126.9536672717349 37.49621461836655, 126.9536689643977 37.49620587643999, 126.95366957348014 37.49619704441781))",FALSE,1096,0.1,0.049947591,0.064963314,2749,119900253,10,200,2249,14,11.245,0.256602684,0.245108762,0.272648192,0.394229656
116900097,17479,개봉역,126.8581281,37.49503364,마을버스,"POLYGON ((126.85824126556727 37.49503425657991, 126.85824079645991 37.495025419230664, 126.85823924246061 37.49501666107169, 126.85823661853564 37.49500806644878, 126.85823294995515 37.49499971813281, 126.8582282720499 37.494991696522526, 126.85822262987091 37.4949840788703, 126.85821607775564 37.49497693853817, 126.85820867880466 37.4949703442913, 126.85820050427397 37.494964359635716, 126.85819163288872 37.4949590422068, 126.85818215008511 37.494954443214134, 126.85817214718759 37.494950606948386, 126.85816172052922 37.49494757035482, 126.85815097052418 37.49494536267735, 126.85814000070056 37.49494400517704, 126.85812891670336 37.49494351092733, 126.85811782527718 37.49494388468808, 126.85810683323814 37.494945122859804, 126.85809604644518 37.49494721351823, 126.85808556878071 37.49495013652927, 126.85807550115004 37.494953863742815, 126.85806594050972 37.494958359263876, 126.85805697893376 37.494963579798245, 126.85804870272688 37.49496947506949, 126.85804119159344 37.49497598830303, 126.85803451786981 37.49498305677307, 126.8580287458277 37.494990612406504, 126.85802393105516 37.49499858243858, 126.85802011992136 37.49500689011366, 126.85801734912988 37.495015455424394, 126.85801564536531 37.49502419588223, 126.85801502503617 37.49503302731181, 126.85801549411697 37.49504186466169, 126.85801704809055 37.495050622823335, 126.85801967199171 37.49505921745084, 126.85802334055117 37.49506756577316, 126.85802801843899 37.49507558739129, 126.85803366060483 37.495083205052566, 126.85804021271171 37.49509034539463, 126.85804761165943 37.495096939651894, 126.85805578619204 37.49510292431794, 126.85806465758439 37.495108241757, 126.85807414039995 37.4951128407591, 126.85808414331386 37.495116677033174, 126.85809456999242 37.49511971363371, 126.85810532002063 37.49512192131647, 126.85811628986954 37.49512327882019, 126.85812737389321 37.49512377307132, 126.85813846534595 37.49512339930992, 126.85814945741072 37.495122161135534, 126.85816024422746 37.49512007047251, 126.85817072191297 37.495117147455126, 126.85818078956105 37.49511342023372, 126.85819035021453 37.4951089247036, 126.85819931179888 37.49510370415932, 126.85820758800905 37.49509780887769, 126.85821509914055 37.495091295633664, 126.85822177285709 37.495084227153484, 126.85822754488724 37.495076671510624, 126.85823235964338 37.4950687014702, 126.858236170757 37.49506039378817, 126.8582389415253 37.49505182847216, 126.85824064526459 37.495043088010924, 126.85824126556727 37.49503425657991))",FALSE,1736,0.1,0.079114068,0.085379848,4891,116900097,15,300,1642,13,5.473333333,0.090008178,0.505407704,0.197216354,0.390942907
100900057,1550,종로3가역9번출구,126.9920932,37.57108758,마을버스,"POLYGON ((126.99220642595786 37.57108806423806, 126.99220594066826 37.57107922740876, 126.99220436951018 37.571070470992055, 126.99220172761503 37.57106187931697, 126.99219804042608 37.57105353512598, 126.99219334345328 37.57104551877811, 126.99218768193128 37.57103790747505, 126.99218111038384 37.57103077451767, 126.99217369209866 37.57102418860014, 126.99216549851792 37.57101821314826, 126.99215660855027 37.571012905708756, 126.99214710781087 37.571008317395034, 126.99213708779679 37.571004492394934, 126.99212664500608 37.57100146754516, 126.99211588000819 37.570999271976575, 126.99210489647558 37.570997926833634, 126.99209380018537 37.57099744507075, 126.99208269800049 37.57099783132754, 126.99207169684064 37.57099908188415, 126.99206090265263 37.57100118469708, 126.99205041939011 37.57100411951515, 126.99204034801227 37.57100785807457, 126.99203078551172 37.571012364371065, 126.99202182398044 37.57101759500668, 126.9920135497227 37.57102349960767, 126.99200604242412 37.57103002130964, 126.99199937438411 37.571037097305215, 126.99199360981962 37.571044659448816, 126.99198880424677 37.571052634912995, 126.99198500394606 37.57106094688981, 126.99198224551675 37.57106951533047, 126.99198055552439 37.57107825771627, 126.99197995024491 37.57108708985334, 126.99198043550781 37.57109592668336, 126.99198200664014 37.571104683102824, 126.99198464851146 37.57111327478259, 126.99198833567937 37.57112161898, 126.99199303263478 37.57112963533581, 126.99199869414372 37.571137246647986, 126.99200526568288 37.571144379615326, 126.9920126839649 37.57115096554329, 126.99202087754772 37.57115694100566, 126.99202976752262 37.57116224845531, 126.9920392682742 37.571166836778445, 126.99204928830481 37.57117066178689, 126.99205973111587 37.57117368664355, 126.9920704961371 37.57117588221736, 126.99208147969512 37.571177227363656, 126.99209257601193 37.57117770912788, 126.9921036782235 37.57117732287036, 126.9921146794091 37.571176072311, 126.99212547362092 37.57117396949338, 126.99213595690449 37.571171034668886, 126.99214602829971 37.57116729610153, 126.99215559081331 37.57116278979591, 126.99216455235288 37.57115755915033, 126.99217282661377 37.5711516545389, 126.99218033391026 37.57114513282644, 126.99218700194302 37.57113805682072, 126.99219276649536 37.57113049466772, 126.99219757205167 37.57112251919521, 126.99220137233203 37.571114207211494, 126.992204130738 37.57110563876561, 126.99220582070491 37.57109689637645, 126.99220642595786 37.57108806423806))",FALSE,781,0.1,0.035592216,0.054914551,3964,100900057,9,180,1602,13,8.9,0.18891615,0.392757322,0.192245557,0.392109125
